data,cidade,polo,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2MDEW,PRECTOTCORR,WS2M
2022-10-26,Piedade,Sudoeste,-23.717,-47.4142,21.91,31.44,12.68,62.32,29.06,12.83,12.53,0.04,1.43
2022-10-27,Piedade,Sudoeste,-23.717,-47.4142,24.87,33.53,16.68,59.79,26.41,11.9,14.86,0.71,2.01
2022-10-28,Piedade,Sudoeste,-23.717,-47.4142,24.79,30.37,19.86,66.08,22.28,10.3,17.52,7.24,1.23
2022-10-29,Piedade,Sudoeste,-23.717,-47.4142,24.61,31.36,19.27,72.38,22.16,10.18,18.46,17.48,1.63
2022-10-30,Piedade,Sudoeste,-23.717,-47.4142,24.27,29.99,19.08,78.94,24.48,11.33,19.94,27.56,2.3
2022-10-31,Piedade,Sudoeste,-23.717,-47.4142,22.97,28.64,17.7,82.1,11.02,5.43,19.47,6.21,2.69
2022-11-01,Piedade,Sudoeste,-23.717,-47.4142,16.01,19.62,12.68,81.5,13.36,6.48,12.71,7.0,4.66
2022-11-02,Piedade,Sudoeste,-23.717,-47.4142,13.27,16.37,11.23,82.73,8.85,4.43,10.29,5.22,4.5
2022-11-03,Piedade,Sudoeste,-23.717,-47.4142,14.04,19.8,9.64,77.21,15.85,7.34,9.68,1.36,3.35
2022-11-04,Piedade,Sudoeste,-23.717,-47.4142,14.83,21.75,8.85,75.99,25.2,11.17,9.99,0.47,2.91
2022-11-05,Piedade,Sudoeste,-23.717,-47.4142,15.82,22.24,10.81,76.81,25.82,11.55,11.13,0.23,2.63
2022-11-06,Piedade,Sudoeste,-23.717,-47.4142,16.31,23.53,11.04,74.05,22.91,10.31,11.04,0.07,2.9
2022-11-07,Piedade,Sudoeste,-23.717,-47.4142,16.82,23.95,11.77,70.13,27.83,12.31,10.65,0.06,2.71
2022-11-08,Piedade,Sudoeste,-23.717,-47.4142,17.55,25.28,10.58,68.06,28.74,12.68,10.28,0.09,2.1
2022-11-09,Piedade,Sudoeste,-23.717,-47.4142,19.96,28.73,11.88,67.54,27.9,12.29,12.37,0.13,2.09
2022-11-10,Piedade,Sudoeste,-23.717,-47.4142,21.77,30.58,14.03,69.1,27.85,12.35,14.47,0.03,2.12
2022-11-11,Piedade,Sudoeste,-23.717,-47.4142,22.22,31.14,15.5,73.56,17.23,7.94,16.2,10.32,2.1
2022-11-12,Piedade,Sudoeste,-23.717,-47.4142,22.05,28.58,17.9,77.99,24.64,11.27,17.51,4.63,2.19
2022-11-13,Piedade,Sudoeste,-23.717,-47.4142,23.49,31.2,16.16,74.44,26.31,12.08,17.77,12.71,1.4
2022-11-14,Piedade,Sudoeste,-23.717,-47.4142,24.08,30.15,19.53,75.37,20.77,9.73,18.93,3.04,2.48
2022-11-15,Piedade,Sudoeste,-23.717,-47.4142,23.3,30.92,16.86,68.41,26.95,12.28,16.01,0.13,1.79
2022-11-16,Piedade,Sudoeste,-23.717,-47.4142,20.71,29.05,14.23,64.67,28.99,13.11,13.04,0.0,2.93
2022-11-17,Piedade,Sudoeste,-23.717,-47.4142,19.27,28.02,12.85,67.44,31.64,13.97,11.85,0.0,2.76
2022-11-18,Piedade,Sudoeste,-23.717,-47.4142,19.14,28.37,11.74,66.82,31.73,14.05,11.45,0.01,3.21
2022-11-19,Piedade,Sudoeste,-23.717,-47.4142,20.67,29.09,13.58,68.83,28.78,13.02,13.79,0.24,2.31
2022-11-20,Piedade,Sudoeste,-23.717,-47.4142,22.35,30.37,15.35,71.02,27.5,12.52,15.91,1.88,1.96
2022-11-21,Piedade,Sudoeste,-23.717,-47.4142,23.76,31.24,16.88,68.7,24.35,11.18,16.6,0.92,1.62
2022-11-22,Piedade,Sudoeste,-23.717,-47.4142,23.35,30.41,17.94,76.35,19.17,8.96,18.26,9.33,1.83
2022-11-23,Piedade,Sudoeste,-23.717,-47.4142,23.47,28.95,18.73,79.18,18.58,8.62,19.18,13.41,1.26
2022-11-24,Piedade,Sudoeste,-23.717,-47.4142,21.42,26.43,17.33,84.55,23.62,10.85,18.45,15.46,2.69
2022-11-25,Piedade,Sudoeste,-23.717,-47.4142,19.28,24.15,15.8,81.4,19.64,9.08,15.73,4.35,3.31
2022-11-26,Piedade,Sudoeste,-23.717,-47.4142,19.96,25.97,14.88,78.01,26.09,11.92,15.48,2.17,1.95
2022-11-27,Piedade,Sudoeste,-23.717,-47.4142,20.91,26.29,16.25,81.9,23.84,11.02,17.32,6.81,1.97
2022-11-28,Piedade,Sudoeste,-23.717,-47.4142,20.5,24.31,17.34,85.98,18.76,8.8,17.88,19.13,1.79
2022-11-29,Piedade,Sudoeste,-23.717,-47.4142,20.7,25.7,16.71,85.46,21.96,10.21,17.95,13.33,1.5
2022-11-30,Piedade,Sudoeste,-23.717,-47.4142,20.35,23.48,17.29,88.55,19.39,9.13,18.28,11.72,1.23
2022-12-01,Piedade,Sudoeste,-23.717,-47.4142,23.08,28.71,17.02,78.35,27.35,12.6,18.7,2.33,1.73
2022-12-02,Piedade,Sudoeste,-23.717,-47.4142,22.59,26.76,19.26,83.98,22.37,10.51,19.59,9.65,1.71
2022-12-03,Piedade,Sudoeste,-23.717,-47.4142,22.26,25.54,19.73,88.94,17.24,8.25,20.27,16.27,1.94
2022-12-04,Piedade,Sudoeste,-23.717,-47.4142,21.87,25.18,19.44,88.82,13.56,6.71,19.85,8.95,2.06
2022-12-05,Piedade,Sudoeste,-23.717,-47.4142,21.84,25.08,19.71,91.32,11.7,5.78,20.31,16.04,2.13
2022-12-06,Piedade,Sudoeste,-23.717,-47.4142,23.51,28.42,19.33,84.9,12.11,5.99,20.59,14.37,1.74
2022-12-07,Piedade,Sudoeste,-23.717,-47.4142,22.53,27.81,17.71,87.26,24.13,11.29,20.16,14.35,1.99
2022-12-08,Piedade,Sudoeste,-23.717,-47.4142,22.18,29.07,16.05,77.18,31.62,14.19,17.45,0.04,1.07
2022-12-09,Piedade,Sudoeste,-23.717,-47.4142,24.13,30.4,18.32,72.43,25.78,11.87,18.53,0.26,1.38
2022-12-10,Piedade,Sudoeste,-23.717,-47.4142,24.53,31.42,17.34,72.54,30.02,13.79,18.57,0.08,1.25
2022-12-11,Piedade,Sudoeste,-23.717,-47.4142,25.24,30.0,20.03,76.13,21.51,10.09,20.46,0.68,1.03
2022-12-12,Piedade,Sudoeste,-23.717,-47.4142,24.47,28.46,21.38,84.54,15.49,7.44,21.47,13.86,2.07
2022-12-13,Piedade,Sudoeste,-23.717,-47.4142,21.16,24.94,16.78,87.79,12.23,5.99,19.0,27.62,2.96
2022-12-14,Piedade,Sudoeste,-23.717,-47.4142,18.37,22.78,14.27,78.02,23.37,10.8,14.22,0.26,2.55
2022-12-15,Piedade,Sudoeste,-23.717,-47.4142,19.79,27.01,12.82,78.18,25.31,11.59,15.47,0.04,1.79
2022-12-16,Piedade,Sudoeste,-23.717,-47.4142,21.46,28.39,15.56,76.28,26.93,12.24,16.45,1.33,1.83
2022-12-17,Piedade,Sudoeste,-23.717,-47.4142,20.71,26.96,16.21,79.57,28.54,13.0,16.67,1.02,2.42
2022-12-18,Piedade,Sudoeste,-23.717,-47.4142,21.15,27.68,15.86,77.32,23.58,10.84,16.6,0.19,2.58
2022-12-19,Piedade,Sudoeste,-23.717,-47.4142,19.77,24.22,17.58,85.67,7.85,3.97,17.23,8.7,2.77
2022-12-20,Piedade,Sudoeste,-23.717,-47.4142,19.96,25.36,16.85,85.02,14.97,7.12,17.21,6.23,3.11
2022-12-21,Piedade,Sudoeste,-23.717,-47.4142,19.74,25.65,15.69,81.22,20.58,9.59,16.1,2.3,3.55
2022-12-22,Piedade,Sudoeste,-23.717,-47.4142,19.51,25.79,14.93,80.01,20.09,9.4,15.61,0.82,3.26
2022-12-23,Piedade,Sudoeste,-23.717,-47.4142,19.09,24.56,15.23,82.11,26.72,12.28,15.76,2.29,2.3
2022-12-24,Piedade,Sudoeste,-23.717,-47.4142,21.25,27.9,15.51,80.36,25.33,11.7,17.36,2.8,2.03
2022-12-25,Piedade,Sudoeste,-23.717,-47.4142,22.58,29.21,16.55,80.26,24.84,11.45,18.55,5.98,1.4
2022-12-26,Piedade,Sudoeste,-23.717,-47.4142,22.18,26.14,19.37,86.68,16.93,8.13,19.72,7.97,1.67
2022-12-27,Piedade,Sudoeste,-23.717,-47.4142,23.21,28.29,19.29,84.04,18.32,8.76,20.13,17.26,1.2
2022-12-28,Piedade,Sudoeste,-23.717,-47.4142,23.49,27.79,19.89,85.96,16.6,7.95,20.85,21.6,2.66
2022-12-29,Piedade,Sudoeste,-23.717,-47.4142,22.9,26.65,19.72,87.44,17.5,8.31,20.59,17.26,1.83
2022-12-30,Piedade,Sudoeste,-23.717,-47.4142,21.75,27.58,17.34,82.73,21.75,10.09,18.43,1.83,2.09
2022-12-31,Piedade,Sudoeste,-23.717,-47.4142,22.35,28.34,16.71,82.78,23.67,11.0,18.96,5.31,1.17
2023-01-01,Piedade,Sudoeste,-23.717,-47.4142,22.96,28.57,17.85,81.43,22.82,10.63,19.22,1.56,1.13
2023-01-02,Piedade,Sudoeste,-23.717,-47.4142,23.4,28.65,17.83,79.74,24.63,11.42,19.33,2.4,1.07
2023-01-03,Piedade,Sudoeste,-23.717,-47.4142,23.19,27.61,19.92,83.84,19.16,9.07,20.06,7.93,2.39
2023-01-04,Piedade,Sudoeste,-23.717,-47.4142,21.63,25.26,17.58,88.41,8.9,4.56,19.51,34.1,1.99
2023-01-05,Piedade,Sudoeste,-23.717,-47.4142,18.64,22.96,16.23,86.83,8.61,4.44,16.3,11.95,3.11
2023-01-06,Piedade,Sudoeste,-23.717,-47.4142,19.02,24.47,15.27,82.67,14.3,6.94,15.78,1.71,3.48
2023-01-07,Piedade,Sudoeste,-23.717,-47.4142,18.21,23.35,14.77,82.77,17.47,8.29,15.04,0.57,3.28
2023-01-08,Piedade,Sudoeste,-23.717,-47.4142,19.98,25.93,14.89,83.0,15.1,7.29,16.78,0.65,2.56
2023-01-09,Piedade,Sudoeste,-23.717,-47.4142,20.26,24.9,17.02,85.93,14.5,7.06,17.7,1.92,2.18
2023-01-10,Piedade,Sudoeste,-23.717,-47.4142,21.2,25.15,17.71,88.72,10.51,5.27,19.18,12.15,1.41
2023-01-11,Piedade,Sudoeste,-23.717,-47.4142,21.66,25.22,19.2,89.18,19.92,9.39,19.71,9.49,1.72
2023-01-12,Piedade,Sudoeste,-23.717,-47.4142,21.64,24.93,18.71,87.58,18.91,9.01,19.38,7.03,1.78
2023-01-13,Piedade,Sudoeste,-23.717,-47.4142,22.31,26.26,18.44,87.91,20.42,9.62,20.08,12.11,2.29
2023-01-14,Piedade,Sudoeste,-23.717,-47.4142,23.66,28.27,19.82,83.12,17.19,8.29,20.33,1.56,2.53
2023-01-15,Piedade,Sudoeste,-23.717,-47.4142,24.1,28.37,20.61,86.68,19.61,9.38,21.56,7.69,1.78
2023-01-16,Piedade,Sudoeste,-23.717,-47.4142,24.25,28.57,21.05,86.81,18.71,8.8,21.72,20.72,0.99
2023-01-17,Piedade,Sudoeste,-23.717,-47.4142,24.3,29.82,19.82,82.36,24.1,11.18,20.74,5.98,1.5
2023-01-18,Piedade,Sudoeste,-23.717,-47.4142,22.71,28.08,18.49,86.27,25.44,11.77,20.12,11.06,1.96
2023-01-19,Piedade,Sudoeste,-23.717,-47.4142,22.95,28.07,18.67,82.13,23.69,10.99,19.39,2.45,1.17
2023-01-20,Piedade,Sudoeste,-23.717,-47.4142,21.53,25.14,18.07,85.5,14.26,6.9,18.83,11.97,0.95
2023-01-21,Piedade,Sudoeste,-23.717,-47.4142,22.51,28.42,16.53,82.0,21.77,10.11,18.97,1.58,1.24
2023-01-22,Piedade,Sudoeste,-23.717,-47.4142,23.49,28.31,19.59,83.52,19.76,9.26,20.28,0.64,1.52
2023-01-23,Piedade,Sudoeste,-23.717,-47.4142,23.27,27.64,19.55,85.35,15.74,7.58,20.47,6.67,1.79
2023-01-24,Piedade,Sudoeste,-23.717,-47.4142,23.24,28.37,19.25,83.98,23.27,10.86,20.11,8.03,1.52
2023-01-25,Piedade,Sudoeste,-23.717,-47.4142,22.47,29.06,17.3,80.13,28.79,13.04,18.37,0.08,1.9
2023-01-26,Piedade,Sudoeste,-23.717,-47.4142,22.22,29.0,16.87,78.57,29.21,13.32,17.84,0.07,2.04
2023-01-27,Piedade,Sudoeste,-23.717,-47.4142,22.51,29.07,16.41,79.49,27.29,12.46,18.35,0.03,1.56
2023-01-28,Piedade,Sudoeste,-23.717,-47.4142,23.02,27.09,18.76,84.53,21.24,10.06,20.08,9.48,1.1
2023-01-29,Piedade,Sudoeste,-23.717,-47.4142,23.87,28.39,20.44,82.91,21.31,10.07,20.5,7.59,1.54
2023-01-30,Piedade,Sudoeste,-23.717,-47.4142,21.83,23.9,20.06,91.74,16.43,7.91,20.4,12.12,1.74
2023-01-31,Piedade,Sudoeste,-23.717,-47.4142,22.31,25.61,19.58,89.21,16.69,7.79,20.35,9.99,1.68
2023-02-01,Piedade,Sudoeste,-23.717,-47.4142,21.79,24.58,19.93,91.49,16.0,7.52,20.3,9.6,1.37
2023-02-02,Piedade,Sudoeste,-23.717,-47.4142,23.06,27.52,19.64,88.01,18.93,8.99,20.81,15.41,2.08
2023-02-03,Piedade,Sudoeste,-23.717,-47.4142,22.85,26.95,20.29,87.78,19.86,9.44,20.57,4.77,3.04
2023-02-04,Piedade,Sudoeste,-23.717,-47.4142,23.2,27.6,20.04,84.88,17.43,8.34,20.32,2.34,3.13
2023-02-05,Piedade,Sudoeste,-23.717,-47.4142,22.48,25.44,20.08,87.43,17.4,8.31,20.18,3.97,2.69
2023-02-06,Piedade,Sudoeste,-23.717,-47.4142,22.58,27.39,19.23,88.31,15.88,7.66,20.38,6.59,1.93
2023-02-07,Piedade,Sudoeste,-23.717,-47.4142,22.0,27.29,17.39,83.97,15.19,7.32,18.89,13.37,1.24
2023-02-08,Piedade,Sudoeste,-23.717,-47.4142,21.82,27.86,17.43,82.77,24.93,11.54,18.46,1.37,1.58
2023-02-09,Piedade,Sudoeste,-23.717,-47.4142,22.65,29.56,16.29,80.17,27.15,12.35,18.53,2.15,1.35
2023-02-10,Piedade,Sudoeste,-23.717,-47.4142,22.93,27.99,17.84,83.04,18.65,8.76,19.6,6.48,0.93
2023-02-11,Piedade,Sudoeste,-23.717,-47.4142,21.59,24.62,19.82,91.06,10.31,5.13,20.01,10.24,1.34
2023-02-12,Piedade,Sudoeste,-23.717,-47.4142,22.17,26.21,18.55,88.74,17.62,8.41,20.11,13.69,1.55
2023-02-13,Piedade,Sudoeste,-23.717,-47.4142,23.05,27.68,19.44,86.6,19.31,9.08,20.49,14.07,1.82
2023-02-14,Piedade,Sudoeste,-23.717,-47.4142,23.12,27.07,20.24,87.51,19.1,9.02,20.79,6.99,1.86
2023-02-15,Piedade,Sudoeste,-23.717,-47.4142,22.98,26.71,19.56,89.48,19.62,9.29,21.06,4.1,2.39
2023-02-16,Piedade,Sudoeste,-23.717,-47.4142,23.18,26.61,21.13,89.21,16.39,7.87,21.21,18.65,3.0
2023-02-17,Piedade,Sudoeste,-23.717,-47.4142,23.12,26.4,20.53,88.21,14.69,7.1,20.97,6.34,2.67
2023-02-18,Piedade,Sudoeste,-23.717,-47.4142,21.38,24.21,17.64,93.11,10.84,5.32,20.22,10.37,1.72
2023-02-19,Piedade,Sudoeste,-23.717,-47.4142,18.56,21.53,16.49,90.26,10.18,5.08,16.92,9.34,3.59
2023-02-20,Piedade,Sudoeste,-23.717,-47.4142,21.99,27.16,17.12,86.36,22.64,10.61,19.42,5.39,1.43
2023-02-21,Piedade,Sudoeste,-23.717,-47.4142,22.2,26.14,18.75,85.5,17.93,8.47,19.52,8.37,1.36
2023-02-22,Piedade,Sudoeste,-23.717,-47.4142,22.41,27.35,17.75,83.71,21.0,9.77,19.27,1.81,0.84
2023-02-23,Piedade,Sudoeste,-23.717,-47.4142,22.35,26.06,18.74,86.45,13.93,6.8,19.81,7.3,0.95
2023-02-24,Piedade,Sudoeste,-23.717,-47.4142,22.85,27.92,18.94,85.05,19.94,9.29,19.97,2.49,1.75
2023-02-25,Piedade,Sudoeste,-23.717,-47.4142,23.21,27.69,19.46,86.15,20.69,9.68,20.59,2.22,2.24
2023-02-26,Piedade,Sudoeste,-23.717,-47.4142,23.73,27.86,19.89,85.76,19.61,9.15,21.02,0.96,1.64
2023-02-27,Piedade,Sudoeste,-23.717,-47.4142,22.41,26.54,19.63,88.25,19.66,9.2,20.24,2.7,2.06
2023-02-28,Piedade,Sudoeste,-23.717,-47.4142,20.66,23.51,18.52,92.61,14.43,6.99,19.41,12.08,2.07
2023-03-01,Piedade,Sudoeste,-23.717,-47.4142,21.31,25.07,17.95,87.68,20.35,9.42,19.08,2.47,1.02
2023-03-02,Piedade,Sudoeste,-23.717,-47.4142,23.0,28.17,18.21,82.25,24.69,11.32,19.51,1.46,1.07
2023-03-03,Piedade,Sudoeste,-23.717,-47.4142,23.47,28.33,18.76,83.29,23.43,10.9,20.26,9.68,1.38
2023-03-04,Piedade,Sudoeste,-23.717,-47.4142,22.93,26.99,19.79,85.91,13.38,6.37,20.31,10.03,1.68
2023-03-05,Piedade,Sudoeste,-23.717,-47.4142,22.92,27.42,19.71,86.94,16.77,7.92,20.46,10.22,2.12
2023-03-06,Piedade,Sudoeste,-23.717,-47.4142,22.88,27.04,19.7,87.61,21.42,10.01,20.58,9.9,2.19
2023-03-07,Piedade,Sudoeste,-23.717,-47.4142,22.66,26.53,19.67,86.81,22.81,10.55,20.22,2.04,2.05
2023-03-08,Piedade,Sudoeste,-23.717,-47.4142,23.1,27.73,18.81,83.7,23.81,10.96,20.0,4.79,1.5
2023-03-09,Piedade,Sudoeste,-23.717,-47.4142,22.9,26.53,19.35,84.29,15.47,7.36,19.97,10.7,1.42
2023-03-10,Piedade,Sudoeste,-23.717,-47.4142,22.55,26.19,19.55,87.44,14.39,6.85,20.22,26.46,0.74
2023-03-11,Piedade,Sudoeste,-23.717,-47.4142,21.48,24.28,19.38,91.14,12.45,6.07,19.92,14.36,1.09
2023-03-12,Piedade,Sudoeste,-23.717,-47.4142,21.57,24.87,19.18,91.63,11.51,5.59,20.1,14.6,1.37
2023-03-13,Piedade,Sudoeste,-23.717,-47.4142,21.69,25.03,19.11,91.37,14.6,6.94,20.18,10.8,1.14
2023-03-14,Piedade,Sudoeste,-23.717,-47.4142,21.84,25.63,19.32,90.24,14.24,6.8,20.08,16.69,1.25
2023-03-15,Piedade,Sudoeste,-23.717,-47.4142,22.31,27.33,18.87,85.62,19.81,9.33,19.58,0.83,1.77
2023-03-16,Piedade,Sudoeste,-23.717,-47.4142,21.73,26.89,17.96,85.02,22.45,10.38,18.92,0.33,2.1
2023-03-17,Piedade,Sudoeste,-23.717,-47.4142,21.07,26.39,17.41,85.19,22.53,10.38,18.28,0.54,2.05
2023-03-18,Piedade,Sudoeste,-23.717,-47.4142,21.65,27.43,16.47,84.37,23.56,10.78,18.62,0.24,1.29
2023-03-19,Piedade,Sudoeste,-23.717,-47.4142,22.77,28.39,17.85,84.6,23.49,10.82,19.76,1.09,0.97
2023-03-20,Piedade,Sudoeste,-23.717,-47.4142,23.35,28.78,18.3,82.06,23.21,10.72,19.8,4.58,0.9
2023-03-21,Piedade,Sudoeste,-23.717,-47.4142,22.73,28.48,18.33,81.53,23.0,10.37,19.1,0.11,1.19
2023-03-22,Piedade,Sudoeste,-23.717,-47.4142,22.12,28.72,17.01,83.71,23.53,10.74,18.88,0.13,1.58
2023-03-23,Piedade,Sudoeste,-23.717,-47.4142,22.21,28.1,17.15,84.39,23.46,10.82,19.15,0.12,1.23
2023-03-24,Piedade,Sudoeste,-23.717,-47.4142,22.81,28.86,17.2,83.53,22.89,10.45,19.53,0.58,1.26
2023-03-25,Piedade,Sudoeste,-23.717,-47.4142,23.11,28.32,18.22,82.38,22.84,10.53,19.65,0.91,0.92
2023-03-26,Piedade,Sudoeste,-23.717,-47.4142,23.88,29.23,18.92,83.27,21.63,10.07,20.62,2.36,1.63
2023-03-27,Piedade,Sudoeste,-23.717,-47.4142,21.53,26.2,17.68,86.15,15.03,7.05,18.98,3.0,2.75
2023-03-28,Piedade,Sudoeste,-23.717,-47.4142,21.31,27.48,16.66,85.26,18.38,8.52,18.53,1.05,1.63
2023-03-29,Piedade,Sudoeste,-23.717,-47.4142,21.93,26.73,17.74,87.1,20.12,9.28,19.56,4.22,1.1
2023-03-30,Piedade,Sudoeste,-23.717,-47.4142,23.12,27.44,18.93,81.77,21.77,10.0,19.63,0.76,1.05
2023-03-31,Piedade,Sudoeste,-23.717,-47.4142,22.76,27.21,18.87,86.44,18.37,8.53,20.2,2.83,1.11
2023-04-01,Piedade,Sudoeste,-23.717,-47.4142,22.23,28.07,17.84,84.74,21.09,9.61,19.27,1.1,1.76
2023-04-02,Piedade,Sudoeste,-23.717,-47.4142,19.29,24.77,15.84,83.68,19.4,8.9,16.29,0.16,2.58
2023-04-03,Piedade,Sudoeste,-23.717,-47.4142,19.92,26.47,14.59,85.33,21.91,9.96,17.13,0.02,1.35
2023-04-04,Piedade,Sudoeste,-23.717,-47.4142,20.76,26.95,15.94,83.46,22.48,10.09,17.5,0.16,1.1
2023-04-05,Piedade,Sudoeste,-23.717,-47.4142,20.08,26.32,15.69,83.43,21.62,9.66,16.82,0.31,1.81
2023-04-06,Piedade,Sudoeste,-23.717,-47.4142,20.08,25.74,15.34,85.81,18.57,8.54,17.41,1.24,1.96
2023-04-07,Piedade,Sudoeste,-23.717,-47.4142,19.51,22.12,17.82,93.76,5.54,2.83,18.48,11.23,1.3
2023-04-08,Piedade,Sudoeste,-23.717,-47.4142,20.23,24.51,17.92,91.92,10.88,5.26,18.84,5.4,2.03
2023-04-09,Piedade,Sudoeste,-23.717,-47.4142,18.99,21.72,17.12,89.14,12.68,6.05,17.13,0.24,2.78
2023-04-10,Piedade,Sudoeste,-23.717,-47.4142,18.82,24.88,14.5,82.92,22.2,10.13,15.57,0.02,2.37
2023-04-11,Piedade,Sudoeste,-23.717,-47.4142,18.9,25.44,12.71,85.73,20.56,9.39,16.27,0.01,1.19
2023-04-12,Piedade,Sudoeste,-23.717,-47.4142,20.84,25.98,15.85,84.31,17.82,8.24,17.89,2.38,1.01
2023-04-13,Piedade,Sudoeste,-23.717,-47.4142,21.36,25.97,17.11,86.81,18.55,8.61,18.93,7.76,1.23
2023-04-14,Piedade,Sudoeste,-23.717,-47.4142,20.96,24.78,18.62,89.91,10.04,4.83,19.19,7.81,0.9
2023-04-15,Piedade,Sudoeste,-23.717,-47.4142,20.8,25.74,17.43,88.03,14.71,6.86,18.59,2.66,1.98
2023-04-16,Piedade,Sudoeste,-23.717,-47.4142,20.88,26.44,16.08,83.0,19.93,9.09,17.68,0.02,1.11
2023-04-17,Piedade,Sudoeste,-23.717,-47.4142,20.79,25.26,16.75,90.28,13.99,6.58,19.08,11.92,2.08
2023-04-18,Piedade,Sudoeste,-23.717,-47.4142,22.19,26.1,17.95,90.73,7.2,3.59,20.52,22.48,2.6
2023-04-19,Piedade,Sudoeste,-23.717,-47.4142,17.46,23.51,13.37,79.28,17.18,7.69,13.52,16.29,1.9
2023-04-20,Piedade,Sudoeste,-23.717,-47.4142,15.05,20.83,10.14,79.83,20.67,9.18,11.18,0.0,1.53
2023-04-21,Piedade,Sudoeste,-23.717,-47.4142,14.86,21.94,8.25,85.3,19.98,8.82,12.23,0.17,2.45
2023-04-22,Piedade,Sudoeste,-23.717,-47.4142,17.45,24.02,12.32,85.39,19.78,8.83,14.75,0.07,1.81
2023-04-23,Piedade,Sudoeste,-23.717,-47.4142,18.51,23.99,13.88,85.21,18.34,8.29,15.8,0.06,1.58
2023-04-24,Piedade,Sudoeste,-23.717,-47.4142,18.02,24.05,13.96,84.71,19.3,8.7,15.1,0.01,1.94
2023-04-25,Piedade,Sudoeste,-23.717,-47.4142,18.08,24.12,13.47,81.82,17.42,7.92,14.62,0.02,0.98
2023-04-26,Piedade,Sudoeste,-23.717,-47.4142,19.3,24.72,14.83,87.68,5.92,2.97,17.07,1.14,1.65
2023-04-27,Piedade,Sudoeste,-23.717,-47.4142,19.14,24.35,15.5,88.8,8.2,3.94,17.14,2.51,1.9
2023-04-28,Piedade,Sudoeste,-23.717,-47.4142,17.79,21.99,14.61,88.81,6.38,3.11,15.81,1.82,2.14
2023-04-29,Piedade,Sudoeste,-23.717,-47.4142,18.07,23.52,13.65,87.18,14.21,6.51,15.74,1.06,1.23
2023-04-30,Piedade,Sudoeste,-23.717,-47.4142,19.05,24.48,14.73,82.61,16.97,7.68,15.65,0.23,0.99
2023-05-01,Piedade,Sudoeste,-23.717,-47.4142,18.96,24.67,14.57,84.46,15.81,7.15,16.19,0.01,0.91
2023-05-02,Piedade,Sudoeste,-23.717,-47.4142,19.39,24.54,15.4,86.75,15.84,7.26,17.13,0.12,1.08
2023-05-03,Piedade,Sudoeste,-23.717,-47.4142,20.01,25.33,15.83,84.41,15.99,7.33,17.12,0.02,0.84
2023-05-04,Piedade,Sudoeste,-23.717,-47.4142,20.59,26.07,15.55,81.02,17.91,8.18,17.09,0.03,0.97
2023-05-05,Piedade,Sudoeste,-23.717,-47.4142,21.23,27.24,16.52,85.54,17.38,7.98,18.56,0.03,1.21
2023-05-06,Piedade,Sudoeste,-23.717,-47.4142,21.18,26.56,17.07,87.08,15.37,7.09,18.85,0.01,1.13
2023-05-07,Piedade,Sudoeste,-23.717,-47.4142,19.99,24.78,16.15,87.55,17.13,7.84,17.81,0.02,0.86
2023-05-08,Piedade,Sudoeste,-23.717,-47.4142,20.42,25.8,15.67,82.32,16.26,7.4,17.18,0.02,1.31
2023-05-09,Piedade,Sudoeste,-23.717,-47.4142,20.38,25.62,16.13,85.45,11.17,5.1,17.71,1.15,1.36
2023-05-10,Piedade,Sudoeste,-23.717,-47.4142,19.84,24.14,16.82,87.91,9.96,4.69,17.68,1.11,1.03
2023-05-11,Piedade,Sudoeste,-23.717,-47.4142,17.99,22.99,14.13,85.28,17.16,7.69,15.22,0.26,1.49
2023-05-12,Piedade,Sudoeste,-23.717,-47.4142,14.95,19.85,11.92,84.78,13.68,6.22,12.17,0.15,1.94
2023-05-13,Piedade,Sudoeste,-23.717,-47.4142,14.82,20.38,11.2,84.77,17.1,7.66,12.14,0.11,1.48
2023-05-14,Piedade,Sudoeste,-23.717,-47.4142,15.15,21.6,10.35,79.08,17.59,7.78,11.08,0.12,0.98
2023-05-15,Piedade,Sudoeste,-23.717,-47.4142,15.35,22.34,10.8,79.69,17.74,7.78,11.43,0.04,1.06
2023-05-16,Piedade,Sudoeste,-23.717,-47.4142,14.97,22.24,10.42,80.13,17.73,7.8,11.28,0.1,1.32
2023-05-17,Piedade,Sudoeste,-23.717,-47.4142,14.47,21.13,10.29,85.82,16.68,7.4,12.15,0.03,1.81
2023-05-18,Piedade,Sudoeste,-23.717,-47.4142,14.38,21.52,9.92,85.36,17.75,7.82,11.89,0.02,1.75
2023-05-19,Piedade,Sudoeste,-23.717,-47.4142,14.41,22.01,9.51,83.63,17.93,7.84,11.38,0.04,1.43
2023-05-20,Piedade,Sudoeste,-23.717,-47.4142,15.55,22.77,9.59,78.55,16.96,7.41,11.41,0.05,1.15
2023-05-21,Piedade,Sudoeste,-23.717,-47.4142,15.95,22.64,9.56,76.27,15.84,6.97,11.31,0.13,1.44
2023-05-22,Piedade,Sudoeste,-23.717,-47.4142,16.43,22.62,11.69,74.72,9.71,4.43,11.62,0.05,1.21
2023-05-23,Piedade,Sudoeste,-23.717,-47.4142,16.9,24.0,11.92,81.31,16.24,7.26,13.29,0.01,1.28
