data,cidade,polo,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2MDEW,PRECTOTCORR,WS2M
2017-02-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.64,28.01,19.45,81.67,18.36,8.66,20.12,7.17,2.12
2017-02-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.84,28.38,20.58,85.97,25.98,12.03,21.21,4.36,2.42
2017-02-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.69,28.42,18.93,84.78,23.24,10.7,20.72,6.71,1.7
2017-02-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.38,25.14,20.37,91.55,21.75,10.1,20.9,8.4,2.51
2017-02-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.36,26.81,19.37,86.96,24.28,11.25,19.93,1.95,3.14
2017-02-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.5,26.56,17.92,83.06,25.57,11.56,18.21,0.45,2.72
2017-02-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.24,27.88,17.69,85.48,20.17,9.22,19.46,0.57,2.78
2017-02-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.9,29.2,20.09,82.1,25.01,11.46,20.3,0.76,1.97
2017-02-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.58,30.22,20.29,79.35,25.36,11.68,20.36,0.77,1.58
2017-02-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.34,29.26,20.16,77.49,24.91,11.45,19.8,0.18,1.81
2017-02-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.34,30.3,19.33,74.3,26.8,12.28,18.96,0.02,2.1
2017-02-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.78,29.98,18.56,78.34,25.8,11.85,19.33,0.08,1.83
2017-02-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.67,30.27,18.42,81.8,24.32,11.14,20.02,0.09,1.72
2017-02-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.91,30.61,17.57,79.6,26.42,11.97,19.79,0.45,1.58
2017-02-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.26,31.06,18.59,78.99,28.14,12.67,19.79,0.26,1.52
2017-02-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.54,31.29,18.87,80.26,26.56,11.98,20.37,0.03,1.61
2017-02-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.96,29.82,19.56,82.76,23.81,10.66,20.49,0.04,2.54
2017-02-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.3,28.62,19.11,82.9,25.17,11.44,19.91,0.08,2.37
2017-02-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.49,27.88,19.42,79.51,22.67,10.44,19.42,0.52,1.3
2017-02-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.85,29.8,19.68,72.26,24.69,11.35,19.13,1.62,1.74
2017-02-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.61,25.15,20.22,84.4,19.53,9.07,19.8,14.49,1.36
2017-02-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.65,26.76,18.07,81.01,11.55,5.6,18.06,2.66,2.1
2017-02-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.76,27.03,17.52,85.13,16.11,7.59,18.94,7.05,1.48
2017-02-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.38,27.55,18.4,83.98,21.08,9.69,19.34,4.03,1.64
2017-02-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.57,28.95,18.34,80.33,22.01,10.18,19.67,2.68,1.55
2017-03-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.35,29.12,19.48,78.86,22.85,10.55,20.22,0.75,2.53
2017-03-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.15,25.4,21.27,90.0,17.03,8.06,21.4,15.67,1.25
2017-03-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.0,26.39,20.21,89.12,12.82,6.15,21.05,15.32,1.36
2017-03-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.97,28.54,20.54,83.0,18.14,8.56,20.66,2.43,3.08
2017-03-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.09,26.51,20.66,88.77,15.56,7.39,21.07,12.16,2.67
2017-03-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.0,26.06,20.78,90.43,12.37,5.95,21.29,29.94,0.8
2017-03-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.59,28.5,20.76,87.25,19.18,8.97,21.16,8.49,1.94
2017-03-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.93,27.8,20.32,88.85,16.78,7.93,20.87,14.97,3.11
2017-03-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.0,29.59,19.59,83.39,22.18,10.19,20.68,0.57,1.79
2017-03-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.26,30.79,20.63,79.03,21.66,10.03,21.11,2.09,2.17
2017-03-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.16,25.42,21.25,89.09,19.08,8.89,21.24,1.35,1.47
2017-03-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.54,30.2,19.42,81.89,24.17,11.19,20.92,1.17,1.95
2017-03-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.25,25.8,19.75,88.27,11.89,5.7,20.13,5.81,3.56
2017-03-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.0,24.53,19.29,91.39,11.43,5.56,19.49,10.91,2.71
2017-03-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.52,27.37,19.1,86.67,19.13,8.91,19.99,6.62,2.47
2017-03-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.76,29.62,17.68,75.22,23.15,10.65,18.69,0.49,1.5
2017-03-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.49,26.95,19.74,85.34,16.1,7.52,19.8,19.19,2.49
2017-03-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.7,21.41,18.01,94.31,9.47,4.75,18.76,17.94,3.78
2017-03-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.0,22.47,17.35,92.14,7.44,3.76,17.66,15.44,2.74
2017-03-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.03,23.32,16.52,89.37,19.14,8.81,17.14,1.83,2.88
2017-03-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.16,23.98,15.78,85.76,20.76,9.45,16.49,0.58,2.57
2017-03-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.91,24.87,16.23,86.4,23.57,10.62,17.36,0.6,2.73
2017-03-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.19,25.91,16.09,84.92,20.95,9.57,17.31,0.13,2.39
2017-03-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.86,26.47,16.49,84.1,21.28,9.74,17.77,0.31,1.63
2017-03-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.9,26.36,17.28,85.72,19.06,8.66,18.2,0.48,1.82
2017-03-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.94,24.56,17.17,87.57,20.84,9.52,17.66,0.26,1.9
2017-03-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.03,24.75,16.93,87.83,12.74,6.04,17.8,0.6,2.03
2017-03-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.88,24.17,17.31,87.71,17.81,8.22,17.63,1.88,2.98
2017-03-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.81,22.44,16.06,84.93,20.67,9.4,16.0,2.22,3.02
2017-03-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.65,23.42,15.33,85.99,18.61,8.48,16.07,1.4,2.16
2017-03-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.71,21.75,15.04,86.32,18.01,8.18,15.25,0.87,2.55
2017-04-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.06,22.27,15.14,87.45,17.84,8.11,15.8,2.27,2.8
2017-04-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.8,23.28,15.62,86.56,17.82,8.14,16.29,1.09,2.15
2017-04-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.73,25.57,15.37,84.87,20.6,9.4,16.76,0.13,1.76
2017-04-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.93,27.6,16.09,81.67,20.52,9.32,17.18,0.12,1.44
2017-04-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.51,29.14,16.18,72.38,20.91,9.59,16.82,0.89,1.79
2017-04-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.75,27.05,19.79,82.75,7.71,3.78,19.53,20.34,2.51
2017-04-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.27,27.12,19.13,89.95,7.2,3.63,20.43,21.36,1.77
2017-04-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.83,25.74,19.86,90.89,13.9,6.51,20.2,4.47,2.71
2017-04-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.71,25.81,19.41,90.52,15.31,7.12,19.99,3.3,2.34
2017-04-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.46,27.82,18.73,87.7,17.32,7.97,20.12,0.68,1.78
2017-04-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.23,28.51,19.35,85.61,17.51,8.03,20.47,0.59,1.53
2017-04-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.4,20.97,17.09,93.57,7.31,3.64,18.33,12.31,3.2
2017-04-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.79,22.7,16.7,88.93,10.2,4.84,16.83,2.16,2.98
2017-04-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.74,25.26,15.91,89.21,12.38,5.78,17.74,0.61,1.67
2017-04-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.42,26.01,16.52,87.61,18.22,8.29,18.11,0.14,1.53
2017-04-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.94,25.14,16.41,83.51,18.23,8.34,17.93,0.56,1.3
2017-04-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.43,23.98,16.26,89.3,9.74,4.7,17.57,10.27,2.41
2017-04-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.72,21.32,15.64,85.68,13.35,6.16,15.18,1.06,2.93
2017-04-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.89,22.06,14.82,85.87,15.56,7.12,15.36,0.06,2.67
2017-04-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.15,26.45,15.3,84.81,18.12,8.31,17.24,0.15,1.79
2017-04-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.75,25.67,17.0,84.63,9.05,4.41,17.89,14.88,2.55
2017-04-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.51,22.8,15.7,87.77,11.59,5.33,16.28,5.93,2.75
2017-04-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.85,21.9,15.71,89.67,10.67,4.99,16.04,2.92,2.96
2017-04-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.18,25.56,15.02,86.86,18.89,8.58,16.7,0.16,2.1
2017-04-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.33,27.37,15.92,83.07,17.76,8.11,18.06,0.23,1.81
2017-04-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.45,25.16,19.58,89.06,2.62,1.42,19.54,2.81,3.61
2017-04-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.59,20.03,13.69,89.93,5.74,2.89,15.91,14.09,2.6
2017-04-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.97,18.51,13.23,88.53,7.31,3.49,13.04,0.67,2.54
2017-04-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.03,20.24,13.51,89.74,8.01,3.83,14.27,0.61,2.74
2017-04-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.09,21.81,13.84,90.02,13.18,5.97,15.32,0.61,2.69
2017-05-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.85,23.18,14.28,88.01,17.12,7.75,15.7,0.12,2.23
2017-05-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.16,23.37,15.12,87.58,12.77,5.91,15.86,0.16,1.74
2017-05-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.05,23.91,14.53,87.71,16.2,7.37,15.82,0.16,1.34
2017-05-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.14,25.72,13.91,84.69,14.71,6.71,16.2,0.82,0.97
2017-05-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.55,23.83,17.08,88.18,4.73,2.36,17.47,17.1,1.2
2017-05-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.68,22.36,16.17,91.0,12.57,5.79,17.11,9.72,1.55
2017-05-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.58,21.84,14.97,91.35,12.53,5.77,16.06,1.1,1.94
2017-05-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.11,24.23,14.44,86.29,15.94,7.17,15.48,0.33,1.03
2017-05-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.66,24.15,12.43,77.8,17.8,7.94,14.37,0.05,1.68
2017-05-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.06,22.07,15.45,90.67,10.63,4.87,16.52,1.75,2.05
2017-05-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.47,19.45,14.59,91.73,10.54,4.8,15.08,1.27,2.59
2017-05-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.08,23.22,13.85,85.16,16.8,7.54,14.34,0.16,1.63
2017-05-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.05,25.85,13.27,82.73,16.79,7.58,15.78,0.16,1.84
2017-05-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.15,24.99,16.72,84.31,10.51,4.87,17.35,0.57,4.13
2017-05-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.27,21.6,14.39,88.98,14.67,6.59,15.37,0.22,1.84
2017-05-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.7,21.33,14.13,87.81,12.08,5.52,14.47,0.18,2.08
2017-05-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.76,20.74,14.04,88.72,10.07,4.66,14.78,0.59,2.4
2017-05-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.91,20.73,14.38,90.83,5.9,2.9,15.33,5.74,2.86
2017-05-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.97,20.19,15.36,94.82,2.18,1.14,16.14,39.91,2.48
2017-05-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.89,21.85,14.95,92.46,10.33,4.79,16.59,0.74,2.0
2017-05-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.81,23.84,17.16,92.56,3.44,1.75,18.53,23.98,1.74
2017-05-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.72,21.19,13.94,91.95,6.79,3.27,16.35,6.26,2.32
2017-05-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.85,20.86,12.55,87.58,12.98,5.81,13.7,0.22,1.19
2017-05-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.71,25.02,12.03,85.91,10.26,4.69,15.1,0.13,1.11
2017-05-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.38,26.32,15.18,80.34,14.66,6.75,16.73,0.13,1.19
2017-05-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.4,26.53,17.19,79.13,15.14,6.97,17.47,0.08,1.51
2017-05-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.83,24.46,16.95,88.27,9.9,4.62,17.72,0.22,1.6
2017-05-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.91,23.79,16.16,88.35,6.02,2.91,16.78,0.07,1.09
2017-05-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.2,24.62,13.87,81.37,13.56,6.16,15.76,0.0,1.5
2017-05-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.98,22.06,14.72,90.64,7.23,3.4,16.42,1.01,1.65
2017-05-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.76,24.15,14.62,84.74,13.43,6.03,15.9,0.45,0.96
2017-06-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.55,23.95,14.86,85.82,7.94,3.69,15.99,0.66,3.86
2017-06-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.58,20.2,10.35,83.74,16.26,7.2,11.52,0.07,2.56
2017-06-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.13,23.17,11.43,85.87,15.64,6.88,13.48,0.05,1.23
2017-06-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.2,26.26,12.55,83.52,13.84,6.33,16.25,0.08,1.69
2017-06-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.43,25.84,16.97,84.24,2.8,1.46,17.55,11.29,3.28
2017-06-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.4,25.77,16.62,84.75,4.4,2.17,17.66,19.65,3.53
2017-06-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.02,26.41,17.27,79.8,11.9,5.5,17.22,7.08,2.14
2017-06-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.51,26.02,15.96,76.9,12.77,5.73,16.16,0.01,3.53
2017-06-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.29,20.86,12.82,88.8,7.16,3.35,15.37,1.11,2.84
2017-06-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,13.1,17.68,8.37,73.78,16.7,7.19,8.15,0.0,1.03
2017-06-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,13.86,21.75,7.84,75.86,15.5,6.69,9.24,0.09,0.98
2017-06-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.36,22.24,9.78,79.87,8.9,4.08,11.53,1.22,1.3
2017-06-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.51,21.06,13.27,91.52,4.28,2.12,15.08,8.31,0.9
2017-06-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.54,20.95,14.25,91.97,9.2,4.21,15.15,2.54,1.54
2017-06-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.28,20.96,13.65,91.01,9.48,4.26,14.87,0.19,2.16
2017-06-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.57,22.73,11.59,80.49,13.85,6.12,13.05,0.06,1.3
2017-06-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.22,23.9,11.59,78.11,14.58,6.48,13.11,0.02,1.76
2017-06-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.44,23.91,12.77,77.27,12.99,5.82,13.17,0.02,2.25
2017-06-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.01,22.72,12.85,82.55,12.76,5.69,13.8,5.04,2.46
2017-06-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.01,17.44,13.7,94.37,4.95,2.45,14.09,11.4,2.92
2017-06-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.83,19.81,13.5,92.93,8.54,3.94,14.63,3.93,2.57
2017-06-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.88,21.97,13.54,90.25,14.24,6.43,15.14,0.59,2.48
2017-06-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.95,22.2,13.4,87.15,15.24,6.77,14.64,0.15,2.37
2017-06-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.01,22.17,13.71,88.74,13.67,6.2,15.1,0.22,1.96
2017-06-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.57,20.81,11.91,87.12,14.88,6.55,13.37,0.11,1.86
2017-06-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.05,22.1,8.76,86.36,15.26,6.75,12.66,0.09,1.61
2017-06-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.89,22.34,11.32,80.3,15.16,6.59,12.05,0.03,1.44
2017-06-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.26,23.8,10.45,84.99,14.66,6.55,13.77,0.06,1.2
2017-06-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.89,23.64,11.83,84.01,14.75,6.57,13.92,0.01,0.99
2017-06-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.06,23.62,11.85,73.8,14.1,6.3,11.96,0.01,1.71
2017-07-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.13,19.87,12.26,91.24,6.87,3.15,13.73,2.75,2.23
2017-07-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,13.38,16.36,11.45,88.02,8.2,3.75,11.37,2.03,2.97
2017-07-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,12.44,15.69,10.3,79.56,10.18,4.51,8.81,0.22,2.81
2017-07-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,12.31,18.08,8.39,85.42,14.58,6.4,9.74,0.19,2.62
2017-07-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,13.16,19.42,8.36,85.12,15.71,6.87,10.76,0.02,2.01
2017-07-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.38,20.84,8.84,83.61,15.07,6.65,11.52,0.02,1.86
2017-07-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.36,21.44,11.06,85.02,12.23,5.41,12.69,0.03,2.19
2017-07-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.26,21.59,10.22,83.23,14.81,6.56,12.07,0.01,1.91
2017-07-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.95,22.54,11.36,79.67,14.56,6.48,12.04,0.0,1.49
2017-07-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.12,23.18,10.77,81.84,13.94,6.3,12.6,0.0,1.54
2017-07-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.7,23.5,12.02,74.67,15.6,6.96,11.72,0.0,1.24
2017-07-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.6,22.1,10.85,81.26,15.29,6.76,12.08,0.01,1.64
2017-07-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.22,23.15,11.14,85.45,14.36,6.32,13.7,0.02,1.71
2017-07-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.2,24.0,10.48,82.69,16.21,7.19,12.97,0.02,1.45
2017-07-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.84,23.69,11.24,72.38,16.34,7.2,11.4,0.0,2.08
2017-07-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.81,23.66,11.58,68.6,15.6,6.91,10.71,0.01,3.04
2017-07-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.36,24.46,12.34,72.14,16.05,7.12,11.67,0.41,2.49
2017-07-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,11.24,14.5,8.93,94.6,3.63,1.84,10.41,4.78,3.3
2017-07-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,11.37,15.17,9.03,89.92,6.15,2.81,9.71,0.71,1.91
2017-07-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.35,22.49,10.94,83.69,13.94,6.26,12.2,0.19,1.35
2017-07-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.85,23.77,11.38,76.56,15.59,6.86,12.16,0.02,1.8
2017-07-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.02,20.97,10.56,86.85,15.67,6.78,12.73,0.1,1.51
2017-07-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.58,24.56,11.74,77.95,16.77,7.34,12.24,0.01,1.63
2017-07-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.91,24.08,10.37,65.03,17.59,7.68,9.69,0.0,1.67
2017-07-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.1,24.96,10.91,69.37,17.67,7.76,10.99,0.01,1.59
2017-07-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.37,23.95,10.93,78.04,17.58,7.78,12.0,0.11,1.55
2017-07-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.9,23.29,10.59,82.86,17.42,7.67,12.75,0.05,1.96
2017-07-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.61,22.66,11.38,80.68,17.64,7.76,11.65,0.07,2.28
2017-07-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.07,23.91,9.2,80.63,17.54,7.78,12.11,0.07,2.33
2017-07-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.69,23.73,11.4,80.83,16.15,7.25,12.94,0.04,1.36
2017-07-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.26,23.38,9.87,68.15,12.9,5.68,9.64,0.0,1.33
2017-08-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.5,23.34,10.06,64.23,12.85,5.7,9.16,0.05,1.82
2017-08-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.49,25.0,10.87,61.59,13.85,6.19,9.39,0.03,2.43
2017-08-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.37,23.28,13.31,69.27,9.14,4.19,11.33,0.8,4.49
2017-08-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.27,16.78,12.54,90.31,6.74,3.23,12.63,5.93,3.56
2017-08-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,13.94,17.7,10.67,84.78,10.72,4.79,11.21,1.72,3.08
2017-08-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.18,20.3,10.67,83.22,16.28,7.17,11.04,0.18,2.68
2017-08-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.34,25.49,9.02,74.16,18.35,8.06,11.04,0.05,1.41
2017-08-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.08,27.16,12.62,66.23,16.0,7.12,12.17,0.12,2.74
2017-08-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.13,28.8,16.4,66.91,17.64,7.76,13.98,0.07,3.32
2017-08-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.91,21.94,13.21,85.89,8.94,4.11,14.33,0.37,2.4
2017-08-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.94,22.23,12.15,82.38,17.07,7.63,12.54,0.46,2.75
2017-08-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.51,26.04,12.47,79.34,15.02,6.67,13.27,0.1,2.49
